wine_id,wine_name,winery,wine_type,grape_variety,region,country,vintage,average_rating,num_ratings,price_eur,wine_style,food_pairing,alcohol_content,wine_url,scrape_date
98836,Predicador Rioja,Bodega Contador (Benjamín Romeo),Red wine,Tempranillo,Rioja,Spain,2021,4.0,15788,21.90,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14.34,https://www.vivino.com/en/bodega-contador-benjamin-romeo-predicador-rioja/w/98836?year=2021&price_id=41526199,2026-04-06
5912258,Syrah,Terra Linda,Red wine,Shiraz/Syrah,La Mancha,Spain,2024,4.0,9421,8.60,Spanish Syrah,"Beef; Lamb; Poultry; Game (deer, venison)",14,https://www.vivino.com/en/terra-linda-syrah/w/5912258?year=2024&price_id=39707890,2026-04-06
1235439,Reserva Especial,Señorío de Sarria,Red wine,"Cabernet Sauvignon, Graciano",Navarra,Spain,2019,4.1,1244,20.35,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/senorio-de-sarria-reserva-especial/w/1235439?year=2019&price_id=41645299,2026-04-06
7760331,El Abuelo Selección Edición Limitada,Bodegas Piqueras,Red wine,"Tempranillo, Monastrell, Garnacha Tintorera",Almansa,Spain,2021,4.1,2672,11.95,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/bodegas-piqueras-el-abuelo-seleccion-edicion-limitada/w/7760331?year=2021&price_id=39307516,2026-04-06
3973671,Black Edition,Bodegas Vilano,Red wine,Tempranillo,Ribera del Duero,Spain,2023,3.9,7407,8.99,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/bodegas-vilano-black-edition/w/3973671?year=2023&price_id=40038010,2026-04-06
1361982,Acusp,Castell d'Encus,Red wine,Pinot Noir,Costers del Segre,Spain,2022,4.1,3153,38.60,Spanish Red,Beef; Veal; Poultry; Pasta,13.5,https://www.vivino.com/en/castell-d-encus-acusp/w/1361982?year=2022&price_id=41645878,2026-04-06
9714396,N.V. Bodegas Bastida En Paradero Desconocido,Bodegas Bastida,Red wine,Bobal,Murcia,Spain,,4.1,3011,,Spanish Red,Beef; Veal; Poultry; Pasta,13.5,https://www.vivino.com/en/bodegas-bastida-en-paradero-desconocido-murcia/w/9714396?price_id=39130009,2026-04-06
9684287,Ferah Montsant,Estones,Red wine,"Garnacha Tinta, Shiraz/Syrah, Cariñena",Montsant,Spain,2021,4.1,345,14.50,Spanish Montsant Red,Beef; Lamb; Pasta,15,https://www.vivino.com/en/estones-ferah-montsant/w/9684287?year=2021&price_id=39707743,2026-04-06
12154810,Selección de la Familia Reserva,Ramón Bilbao,Red wine,Tempranillo,Rioja,Spain,2018,4.1,135,20.90,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/ramon-bilbao-seleccion-de-la-familia-reserva/w/12154810?year=2018&price_id=40587703,2026-04-06
7320235,Ventum,Can Axartell,Red wine,Callet,Mallorca,Spain,2021,4.1,690,24.95,Spanish Red,Beef; Veal; Poultry; Pasta,15,https://www.vivino.com/en/can-axartell-ventum-mallorca/w/7320235?year=2021&price_id=40950171,2026-04-06
6477749,El Cismático,El Escocés Volante,Red wine,Garnacha,Aragón,Spain,2019,4.1,258,42.25,Spanish Grenache,"Beef; Lamb; Poultry; Pasta; Game (deer, venison)",14.3,https://www.vivino.com/en/el-escoces-volante-el-cismatico-aragon-red-wine/w/6477749?year=2019&price_id=41111447,2026-04-06
12264,Crianza,Matarromera,Red wine,Tempranillo,Ribera del Duero,Spain,2022,4.1,42076,24.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.64,https://www.vivino.com/en/matarromera-crianza/w/12264?year=2022&price_id=40403943,2026-04-06
76305,Cerro Añon Reserva Rioja,Bodegas Olarra,Red wine,Tempranillo,Rioja,Spain,2020,4.0,15973,11.95,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/olarra-cerro-anon-reserva-rioja/w/76305?year=2020&price_id=40969602,2026-04-06
9837294,Senderos de UKAN,Ukan,Red wine,Tempranillo,Rioja Alavesa,Spain,2022,4.1,1159,18.95,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13.5,https://www.vivino.com/en/ukan-senderos-de-ukan/w/9837294?year=2022&price_id=40396010,2026-04-06
1612897,Edición Limitada,Ramón Bilbao,Red wine,Tempranillo,Rioja,Spain,2021,4.0,24113,12.85,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/ramon-bilbao-edicion-limitada/w/1612897?year=2021&price_id=37870094,2026-04-06
1150729,Priorat Cruor,Casa Gran del Siurana,Red wine,"Shiraz/Syrah, Cariñena, Garnacha",Priorat,Spain,2021,4.1,5706,20.90,Spanish Priorat Red,"Beef; Lamb; Poultry; Game (deer, venison)",14.7,https://www.vivino.com/en/es-casa-gran-del-siurana-priorat-cruor/w/1150729?year=2021&price_id=41098951,2026-04-06
1211696,Syrah,Dehesa del Carrizal,Red wine,Shiraz/Syrah,Dehesa del Carrizal,Spain,2021,4.0,2935,16.90,Spanish Syrah,"Beef; Lamb; Poultry; Game (deer, venison)",15,https://www.vivino.com/en/dehesa-del-carrizal-syrah/w/1211696?year=2021&price_id=40222531,2026-04-06
1182155,Erial Tinto Fino,Epifanio Rivera,Red wine,Tempranillo,Ribera del Duero,Spain,2023,4.0,4543,12.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/epifanio-rivera-erial-tinto-fino/w/1182155?year=2023&price_id=39756426,2026-04-06
7220925,Vida Nua,Mas Vida,Red wine,Cabernet Sauvignon,Empordà,Spain,2021,4.1,150,18.50,Spanish Cabernet Sauvignon,Beef; Lamb; Poultry,15,https://www.vivino.com/en/mas-vida-vida-nua/w/7220925?year=2021&price_id=39212591,2026-04-06
97075,Reserva Rioja Tempranillo,Baigorri,Red wine,Tempranillo,Rioja,Spain,2018,4.0,8073,21.08,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/baigorri-reserva-rioja-tempranillo/w/97075?year=2018&price_id=40402013,2026-04-06
1201177,Cabernet Sauvignon,Dehesa del Carrizal,Red wine,Cabernet Sauvignon,Dehesa del Carrizal,Spain,2023,4.0,3206,18.25,Spanish Cabernet Sauvignon,Beef; Lamb; Poultry,15,https://www.vivino.com/en/dehesa-del-carrizal-cabernet-sauvignon/w/1201177?year=2023&price_id=40368696,2026-04-06
7727831,El Rapolao,Michelini i Mufatto,Red wine,Mencia,Bierzo,Spain,2020,4.1,185,47.50,Spanish Mencia,"Veal; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/michelini-i-mufatto-el-rapolao/w/7727831?year=2020&price_id=36117453,2026-04-06
9498107,Pagos de Anguix Costalara,Juvé & Camps,Red wine,Tinto Fino,Ribera del Duero,Spain,2021,4.2,4096,22.30,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/juve-camps-pagos-de-anguix-costalara/w/9498107?year=2021&price_id=41236542,2026-04-06
1163903,Reserva,Marqués de Riscal,Red wine,Tempranillo,Rioja,Spain,2021,4.1,257928,16.30,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13.5,https://www.vivino.com/en/marques-de-riscal-reserva/w/1163903?year=2021&price_id=40443439,2026-04-06
8257987,Costers de Cornudella,Cia. Viticola Sileo,Red wine,Garnacha,Montsant,Spain,2022,4.0,704,18.45,Spanish Montsant Red,Beef; Lamb; Pasta,13.5,https://www.vivino.com/en/cia-viticola-sileo-montsant-costers-de-cornudella/w/8257987?year=2022&price_id=40586896,2026-04-06
2317863,Crianza,Tinto Pesquera,Red wine,Tempranillo,Ribera del Duero,Spain,2022,4.1,69113,18.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/tinto-pesquera-crianza/w/2317863?year=2022&price_id=39491362,2026-04-06
6543584,Cinco Elementos Essentia,La Cepa Alta,Red wine,Tempranillo,Ribera del Duero,Spain,2022,4.1,2931,18.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/la-cepa-alta-cinco-elementos-essentia/w/6543584?year=2022&price_id=40396028,2026-04-06
77022,Rioja Reserva (Tempranillo),Ramón Bilbao,Red wine,"Albariño, Tempranillo",Rioja,Spain,2019,4.0,35611,13.85,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13,https://www.vivino.com/en/ramon-bilbao-rioja-reserva-tempranillo/w/77022?year=2019&price_id=40580196,2026-04-06
1158307,LL Reserva,Bodegas Lleiroso,Red wine,Tempranillo,Ribera del Duero,Spain,2017,4.0,1388,19.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/bodegas-lleiroso-ll-reserva/w/1158307?year=2017&price_id=34911918,2026-04-06
4120918,Vendimia Seleccionada,Ramos Ducher,Red wine,Tempranillo,Ribera del Duero,Spain,2022,4.1,251,14.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/ramos-ducher-vendimia-seleccionada/w/4120918?year=2022&price_id=39707861,2026-04-06
1115654,Almiréz,Teso La Monja,Red wine,Tinta de toro,Toro,Spain,2023,4.0,17196,19.50,Spanish Toro Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/teso-la-monja-almirez/w/1115654?year=2023&price_id=39795038,2026-04-06
1188186,Galena,Clos Galena,Red wine,"Cabernet Sauvignon, Merlot, Cariñena, Garnacha",Priorat,Spain,2020,4.1,3295,23.95,Spanish Priorat Red,"Beef; Lamb; Poultry; Game (deer, venison)",14.7,https://www.vivino.com/en/clos-galena-galena-priorat/w/1188186?year=2020&price_id=39825709,2026-04-06
8076080,Cuesta del Herrero,Pago Aylés,Red wine,"Merlot, Tempranillo, Garnacha, Cabernet Sauvignon",Aragón,Spain,2023,4.0,4190,9.95,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/pago-ayles-cuesta-del-herrero/w/8076080?year=2023&price_id=40150037,2026-04-06
7291723,Corambres MC,Selección Lucendo,Red wine,Tempranillo,Castilla,Spain,2023,4.1,248,9.50,Spanish Tempranillo,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/seleccion-lucendo-corambres-mc/w/7291723?year=2023&price_id=39183052,2026-04-06
8689552,150 Aniversario Monastrell,Alceño,Red wine,Monastrell,Jumilla,Spain,2022,4.1,1780,12.99,Spanish Monastrell,"Beef; Lamb; Pasta; Game (deer, venison)",14.5,https://www.vivino.com/en/alceno-onehundredfifty-aniversario-monastrell/w/8689552?year=2022&price_id=38766005,2026-04-06
9453616,Finca El Colmenar Edición Limitada,Coloma,Red wine,"Graciano, Shiraz/Syrah, Cabernet Sauvignon, Merlot",Extremadura,Spain,2017,4.2,110,19.95,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/es-coloma-finca-el-colmenar-edicion-limitada/w/9453616?year=2017&price_id=41009789,2026-04-06
5919503,El Abuelo Reserva,Bodegas Piqueras,Red wine,"Tempranillo, Monastrell, Garnacha Tintorera",Almansa,Spain,2022,4.0,4251,8.50,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/bodegas-piqueras-el-abuelo-reserva/w/5919503?year=2022&price_id=40873346,2026-04-06
1250095,Silencio,Habla,Red wine,"Tempranillo, Shiraz/Syrah, Cabernet Sauvignon",Extremadura,Spain,2022,3.9,35615,10.15,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/habla-silencio/w/1250095?year=2022&price_id=41073952,2026-04-06
51634,Lautus,Guelbenzu,Red wine,"Cabernet Sauvignon, Merlot, Tempranillo, Graciano",Ribera del Queiles,Spain,2016,4.0,546,25,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/guelbenzu-lautus/w/51634?year=2016&price_id=35475976,2026-04-06
1223070,Crianza,Bodegas Abadía de San Quirce,Red wine,Tempranillo,Ribera del Duero,Spain,2021,4.0,7910,17,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/bodegas-abadia-de-san-quirce-crianza/w/1223070?year=2021&price_id=40294808,2026-04-06
1225926,Noralba Crianza,Castillo de Mendoza,Red wine,"Tempranillo, Garnacha",Rioja,Spain,2021,4.0,1834,9.97,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13.5,https://www.vivino.com/en/castillo-de-mendoza-noralba-crianza/w/1225926?year=2021&price_id=41009844,2026-04-06
1216613,Samaruco,Bodegas Luis Perez,Red wine,"Shiraz/Syrah, Petit Verdot",Andalucía,Spain,2023,4.0,2132,19.68,Spanish Red,Beef; Veal; Poultry; Pasta,15,https://www.vivino.com/en/luis-perez-samaruco/w/1216613?year=2023&price_id=41010991,2026-04-06
1190058,Ribera del Duero Premium,Legón,Red wine,Tempranillo,Ribera del Duero,Spain,2020,4.0,6586,15.90,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/legon-ribera-del-duero-premium/w/1190058?year=2020&price_id=39106521,2026-04-06
6773233,Reserva,Bodega de Bardos,Red wine,Tempranillo,Ribera del Duero,Spain,2021,4.1,8864,16.25,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/de-bardos-reserva/w/6773233?year=2021&price_id=40580120,2026-04-06
1148680,Reserva,Viña Otano,Red wine,"Graciano, Tempranillo, Mazuelo",Rioja,Spain,2019,4.0,1845,12.95,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13,https://www.vivino.com/en/otano-reserva/w/1148680?year=2019&price_id=40950136,2026-04-06
10455231,Marrurro,Colonias de Galeón,Red wine,Cabernet Franc,Sierra Norte de Sevilla,Spain,2023,4.2,116,25.95,Spanish Red,Beef; Veal; Poultry; Pasta,,https://www.vivino.com/en/colonias-de-galeon-marrurro/w/10455231?year=2023&price_id=41106972,2026-04-06
1226424,Reserva,Castillo de Mendoza,Red wine,Tempranillo,Rioja,Spain,2018,4.2,995,17.95,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13.5,https://www.vivino.com/en/castillo-de-mendoza-reserva/w/1226424?year=2018&price_id=41009883,2026-04-06
1238190,Reserva,Tarón,Red wine,"Tempranillo, Mazuelo",Rioja Alta,Spain,2017,4.0,2143,10.70,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/taron-reserva/w/1238190?year=2017&price_id=37785314,2026-04-06
1158307,LL Reserva,Bodegas Lleiroso,Red wine,Tempranillo,Ribera del Duero,Spain,2020,4.0,1388,19.50,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/bodegas-lleiroso-ll-reserva/w/1158307?year=2020&price_id=41383108,2026-04-06
78777,Navarra Reserva Coleccion 125,Chivite,Red wine,Tempranillo,Navarra,Spain,2021,3.9,6224,26.95,Spanish Tempranillo,Beef; Lamb; Veal; Poultry,13.5,https://www.vivino.com/en/chivite-comunidad-foral-de-navarra-navarra-reserva-coleccion-125/w/78777?year=2021&price_id=41156313,2026-04-06
1378916,Roble,Bodegas Vilano,Red wine,Tempranillo,Ribera del Duero,Spain,2024,3.7,4752,7.40,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",13.5,https://www.vivino.com/en/bodegas-vilano-roble/w/1378916?year=2024&price_id=40871477,2026-04-06
7224538,Terrum,Can Axartell,Red wine,Callet,Mallorca,Spain,2022,4.0,501,22.95,Spanish Red,Beef; Veal; Poultry; Pasta,13.5,https://www.vivino.com/en/can-axartell-terrum/w/7224538?year=2022&price_id=40950293,2026-04-06
9957553,La Palmera,Huerto de la Condesa,Red wine,Shiraz/Syrah,Sierras de Málaga,Spain,2022,4.2,183,26.90,Spanish Syrah,"Beef; Lamb; Poultry; Game (deer, venison)",15.5,https://www.vivino.com/en/huerto-de-la-condesa-la-palmera/w/9957553?year=2022&price_id=39106550,2026-04-06
7923306,Álium,Valdecuevas,Red wine,Tempranillo,Castilla y León,Spain,2022,4.2,297,13.77,Spanish Tempranillo,Beef; Lamb; Veal; Poultry,,https://www.vivino.com/en/valdecuevas-alium/w/7923306?year=2022&price_id=38563782,2026-04-06
99336,Finca Malaveïna,Castillo Perelada,Red wine,"Cabernet Franc, Merlot",Empordà,Spain,2023,4.2,9224,19.50,Spanish Red,Beef; Veal; Poultry; Pasta,14.6,https://www.vivino.com/en/castillo-perelada-finca-malaveina-empord/w/99336?year=2023&price_id=40395216,2026-04-06
10298821,Village,Arrocal,Red wine,Tempranillo,Ribera del Duero,Spain,2023,4.0,694,12.95,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14,https://www.vivino.com/en/arrocal-village/w/10298821?year=2023&price_id=40403079,2026-04-06
1225926,Noralba Crianza,Castillo de Mendoza,Red wine,"Tempranillo, Garnacha",Rioja,Spain,2022,4.0,1834,9.97,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,13.5,https://www.vivino.com/en/castillo-de-mendoza-noralba-crianza/w/1225926?year=2022&price_id=41009892,2026-04-06
8884483,Altado Monastrell,Finca Fella,Red wine,Monastrell,Almansa,Spain,2022,4.0,1381,10.95,Spanish Monastrell,"Beef; Lamb; Pasta; Game (deer, venison)",15.5,https://www.vivino.com/en/finca-fella-altado-monastrell/w/8884483?year=2022&price_id=39157865,2026-04-06
1216614,Garum,Bodegas Luis Perez,Red wine,"Merlot, Tintilla de Rota, Petit Verdot",Cádiz,Spain,2023,3.9,6175,12.85,Spanish Red,Beef; Veal; Poultry; Pasta,15,https://www.vivino.com/en/luis-perez-garum/w/1216614?year=2023&price_id=39345467,2026-04-06
6111381,Finca La Quintanilla,Baigorri,Red wine,Tempranillo,Rioja,Spain,2021,4.0,550,35.86,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,15.5,https://www.vivino.com/en/baigorri-finca-la-quintanilla/w/6111381?year=2021&price_id=40402014,2026-04-06
11682546,Tinto,Huerto de la Condesa,Red wine,"Shiraz/Syrah, Graciano, Garnacha",Málaga,Spain,2022,4.1,438,13.90,Spanish Red,Beef; Veal; Poultry; Pasta,14.5,https://www.vivino.com/en/huerto-de-la-condesa-tinto/w/11682546?year=2022&price_id=38617878,2026-04-06
5095121,Alanda Tinto,Quinta da Muradella,Red wine,"Bastardo Magarachsky, Tinto Fino",Monterrei,Spain,2018,4.0,632,31.80,Spanish Red,Beef; Veal; Poultry; Pasta,13,https://www.vivino.com/en/quinta-da-muradella-alanda-tinto/w/5095121?year=2018&price_id=41111410,2026-04-06
1230455,Altos de Luzón,Luzon,Red wine,Monastrell,Jumilla,Spain,2022,4.0,6492,12.60,Spanish Monastrell,"Beef; Lamb; Pasta; Game (deer, venison)",14.5,https://www.vivino.com/en/luzon-altos-de-luzon/w/1230455?year=2022&price_id=40587101,2026-04-06
1603859,Alto Siós,Costers del Sió,Red wine,"Shiraz/Syrah, Tempranillo, Garnacha",Costers del Segre,Spain,2022,4.0,2146,16.45,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/costers-del-sio-alto-sios/w/1603859?year=2022&price_id=40149985,2026-04-06
1603076,Tarima Hill Old Vines Monastrell,Volver,Red wine,"Monastrell, Mourvedre",Alicante,Spain,2022,3.9,23217,11.50,Spanish Monastrell,"Beef; Lamb; Pasta; Game (deer, venison)",15,https://www.vivino.com/en/tarima-tarima-hill-old-vines-monastrell/w/1603076?year=2022&price_id=40587067,2026-04-06
8119399,Bourbon Barrel Aged Cabernet Sauvignon,Castillo de Aresan,Red wine,Cabernet Sauvignon,Vino de España,Spain,2021,4.1,2621,11.89,Spanish Cabernet Sauvignon,Beef; Lamb; Poultry,14,https://www.vivino.com/en/castillo-de-aresan-bourbon-barrel-aged-cabernet-sauvignon/w/8119399?year=2021&price_id=35699581,2026-04-06
2358820,La Tarara,Obalo,Red wine,Tempranillo,Rioja,Spain,2019,4.0,3242,10.15,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/obalo-la-tarara/w/2358820?year=2019&price_id=41111449,2026-04-06
11132633,Airaz Vino de Pago,Aldeya,Red wine,"Cabernet Sauvignon, Grenache, Merlot, Tempranillo",Aylés,Spain,2021,4.1,271,12.90,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/aldeya-airaz-vino-de-pago/w/11132633?year=2021&price_id=39474108,2026-04-06
10667095,Reblum,Castellet,Red wine,"Cabernet Sauvignon, Garnacha",Priorat,Spain,2022,4.0,177,18.25,Spanish Priorat Red,"Beef; Lamb; Poultry; Game (deer, venison)",14,https://www.vivino.com/en/castellet-reblum/w/10667095?year=2022&price_id=39707729,2026-04-06
1424455,Gran Reserva,Monte Real,Red wine,"Tempranillo, Mazuelo",Rioja,Spain,2017,4.0,11818,12.10,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/monte-real-la-rioja-gran-reserva/w/1424455?year=2017&price_id=38559845,2026-04-06
5565109,L'Alegria Bobal Arcilla,Bruno Murciano,Red wine,Bobal,Utiel-Requena,Spain,2024,4.0,1665,12.99,Spanish Red,Beef; Veal; Poultry; Pasta,14,https://www.vivino.com/en/bruno-murciano-l-alegria-bobal-arcilla-utiel-requena-red-wine-v-o74rc/w/5565109?year=2024&price_id=41111513,2026-04-06
1188776,Crianza,Áster,Red wine,Tempranillo,Ribera del Duero,Spain,2021,3.9,9206,15.40,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/es-aster-crianza/w/1188776?year=2021&price_id=40587001,2026-04-06
8313573,La Cueva Colora Cencibel,Bodegas Garcia de Lara,Red wine,Cencibel,Castilla,Spain,2022,4.0,751,15.55,Spanish Tempranillo,Beef; Lamb; Veal; Poultry,,https://www.vivino.com/en/bodegas-garcia-de-lara-la-cueva-colora-cencibel/w/8313573?year=2022&price_id=40717336,2026-04-06
11915203,Edición Limitada Garnacha,Ramón Bilbao,Red wine,Garnacha,Rioja,Spain,2021,4.0,543,12.95,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14.5,https://www.vivino.com/en/ramon-bilbao-edicion-limitada-garnacha/w/11915203?year=2021&price_id=40587516,2026-04-06
10427503,Seis Lanzas,Consejo de la Alta,Red wine,Tempranillo,Rioja,Spain,2018,4.0,109,12.95,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14,https://www.vivino.com/en/consejo-de-la-alta-seis-lanzas/w/10427503?year=2018&price_id=34031250,2026-04-06
1725394,La Clave,Raúl Pérez,Red wine,Mencia,Bierzo,Spain,2022,3.8,2765,9.60,Spanish Mencia,"Veal; Poultry; Game (deer, venison)",13.5,https://www.vivino.com/en/raul-perez-la-clave/w/1725394?year=2022&price_id=41111384,2026-04-06
8947737,Viñedos Viejos Garnacha,Proelio,Red wine,Garnacha,Rioja,Spain,2019,3.9,861,13.95,Spanish Rioja Red,Beef; Lamb; Veal; Poultry,14.5,https://www.vivino.com/en/proelio-vinedos-viejos-garnacha/w/8947737?year=2019&price_id=40587063,2026-04-06
10523141,Roble Tempranillo,Rippa Dorii,Red wine,Tempranillo,Ribera del Duero,Spain,2024,3.9,2561,7.70,Spanish Ribera Del Duero Red,"Beef; Lamb; Game (deer, venison)",14.5,https://www.vivino.com/en/rippa-dorii-roble-tempranillo/w/10523141?year=2024&price_id=40610831,2026-04-06
